ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.045000254373583815e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000261138986275e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000267994580057e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000274940368357e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000281976350109e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000289102527802e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000296318901079e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000303625471716e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000311022239714e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000318509206139e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000326086371345e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000333753735688e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000341511300235e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000349359064984e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000357297029936e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000365325195801e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000373443562225e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000381652130983e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000389950901010e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000398339873016e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000406819046646e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000415388422965e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000424048001264e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000432797782253e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000441637766286e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000450567953010e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000459588342423e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000468698935236e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000477899730384e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000487190728933e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000496571930881e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000506043335875e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000515604944624e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000525256756418e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000534998771258e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000544830990208e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000554753411848e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000564766037954e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000574868866750e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000585061899656e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000595345135963e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000605718576381e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000616182220199e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000626736067062e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000637380118391e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000648114372765e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000658938830895e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000669853493136e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000680858358777e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000691953428529e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000703138701681e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000714414178944e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000725779859252e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000737235743671e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000748781832201e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000760418123775e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000772144619461e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000783961319257e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000795868222809e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000807865329762e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000819952640470e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000832130155644e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000844397873863e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000856755796192e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000869203922278e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000881742252119e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000894370785716e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000907089523068e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000919898464886e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000932797609394e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000945786958368e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000958866511098e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000972036267584e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000985296227825e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045000998646391821e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001012086759928e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001025617331436e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001039238107055e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001052949086429e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001066750269558e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001080641656444e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001094623247084e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001108695041836e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001122857039633e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001137109241895e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001151451647914e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001165884257688e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001180407071217e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001195020088858e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001209723309898e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001224516735050e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001239400363957e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001254374196620e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001269438232683e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001284592472857e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001299836917141e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001315171565537e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001330596416622e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001346111472174e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001361716731125e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001377412194898e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001393197861361e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001409073732646e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001425039806620e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001441096085060e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001457242567255e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001473479253562e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001489806143269e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001506223236376e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001522730533949e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001539328035278e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001556015740363e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001572793649203e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001589661761798e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001606620078505e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001623668598256e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001640807322474e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001658036250447e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001675355382176e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001692764717660e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001710264257255e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001727854000251e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001745533947357e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001763304098219e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001781164452836e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001799115010854e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001817155772983e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001835286738512e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001853507908507e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001871819282258e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001890220859764e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001908712641026e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001927294626043e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001945966814461e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001964729207344e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045001983581803984e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002002524604379e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002021557608529e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002040680816435e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002059894227742e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002079197843869e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002098591662687e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002118075685971e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002137649913010e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002157314343449e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002177068978000e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002196913816661e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002216848858723e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002236874104895e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002256989554823e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002277195208151e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002297491065590e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002317877127140e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002338353392091e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002358919861152e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002379576533968e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002400323409830e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002421160490513e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002442087774597e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002463105262080e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002484212954030e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002505410849736e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002526698949197e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002548077252413e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002569545759030e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002591104469758e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002612753384597e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002634492502480e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002656321824830e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002678241350935e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002700251080796e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002722351014768e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002744541151785e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002766821493267e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002789192038506e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002811652786789e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002834203739539e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002856844896399e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002879576256660e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002902397821032e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002925309588448e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002948311560331e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002971403735970e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045002994586115008e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003017858698868e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003041221485418e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003064674476434e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003088217671205e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003111851069022e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003135574671660e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003159388477698e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003183292487137e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003207286701041e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003231371117991e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003255545739407e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003279810564578e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003304165593860e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003328610826543e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003353146262626e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003377771903175e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003402487747479e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003427293795539e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003452190047000e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003477176502571e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003502253161543e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003527420024980e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003552677092173e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003578024363122e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003603461837471e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003628989515931e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003654607397792e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003680315484118e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003706113773845e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003732002267327e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003757980964920e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003784049866269e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003810208971018e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003836458280233e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003862797792493e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003889227509219e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003915747429701e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003942357553939e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003969057881577e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045003995848413680e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004022729149185e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004049700088444e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004076761231815e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004103912578941e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004131154129468e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004158485884105e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004185907842142e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004213420004646e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004241022370906e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004268714940920e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004296497714336e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004324370691862e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004352333872788e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004380387258180e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004408530846618e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004436764639522e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004465088635826e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004493502836240e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004522007240766e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004550601848337e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004579286660373e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004608061675455e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004636926895003e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004665882317951e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004694927945010e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004724063776180e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004753289810395e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004782606049076e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004812012491513e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004841509137350e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004871095987298e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004900773040646e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004930540298460e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004960397759319e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045004990345424645e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005020383293370e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005050511366207e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005080729642444e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005111038122791e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005141436806895e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005171925695109e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005202504786368e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005233174082093e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005263933581219e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005294783284810e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005325723191447e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005356753302550e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005387873616698e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005419084135312e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005450384857326e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005481775783807e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005513256913332e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005544828246968e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005576489784360e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005608241525863e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005640083470766e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005672015619780e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005704037972194e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005736150529074e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005768353289000e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005800646253391e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005833029421183e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005865502793085e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005898066368388e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005930720147447e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005963464130971e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045005996298317541e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006029222708221e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006062237303013e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006095342101204e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006128537103862e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006161822309565e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006195197719734e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006228663332948e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006262219150628e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006295865171708e+01,1.144699999999999989e+02,0.000000000000000000e+00
3.045006329601396544e+01,1.144699999999999989e+02,0.000000000000000000e+00
